seed,uti,schedulable
800,3.2,True
94,3.0,False
431,3.1,True
734,3.5,False
235,3.5,True
324,3.2,True
548,3.4,False
607,3.3,True
325,3.3,True
515,3.9,False
771,3.1,True
164,3.8,False
548,3.7,False
68,3.1,True
202,3.1,True
727,3.1,True
956,3.1,True
209,3.2,False
529,3.1,True
276,3.1,True
80,3.3,True
164,3.9,False
167,3.5,True
515,3.7,False
167,3.6,False
665,3.2,True
321,3.2,True
400,3.1,True
977,3.9,False
238,3.1,True
977,3.8,False
515,3.4,True
800,3.3,True
967,3.2,True
587,3.2,True
925,3.2,True
164,3.7,False
498,3.2,True
847,3.8,False
847,3.9,False
233,3.8,False
887,3.2,False
233,3.9,False
39,3.6,False
210,3.1,False
877,3.1,True
735,3.1,True
457,3.9,False
164,3.4,False
39,3.5,False
495,3.6,False
977,3.4,False
788,3.1,True
261,3.2,True
379,3.1,True
615,3.1,True
457,3.8,False
795,3.1,True
991,3.9,False
977,3.7,False
888,3.1,True
81,3.1,True
193,3.1,True
324,3.3,False
209,3.3,True
616,3.1,True
496,3.1,True
847,3.4,False
309,3.1,True
495,3.5,False
226,3.1,True
266,3.2,True
233,3.4,True
847,3.7,True
831,3.2,True
665,3.3,False
878,3.1,True
457,3.4,True
315,3.9,False
991,3.8,False
548,3.6,False
439,3.1,False
233,3.7,True
93,3.1,True
964,3.1,True
89,3.1,True
337,3.1,True
457,3.7,True
939,3.9,False
214,3.1,True
476,3.1,True
872,3.1,True
315,3.8,False
991,3.4,False
321,3.3,True
315,3.4,True
939,3.4,True
991,3.7,False
548,3.5,False
445,3.9,False
690,3.2,False
825,3.2,True
515,3.6,False
568,3.2,True
967,3.3,True
445,3.4,True
587,3.3,True
315,3.7,False
520,3.2,True
939,3.8,False
607,3.9,False
445,3.8,False
164,3.6,False
925,3.3,False
607,3.8,False
939,3.7,False
325,3.9,False
767,3.1,True
653,3.1,True
607,3.4,False
515,3.5,False
977,3.6,False
80,3.9,False
325,3.8,False
139,3.2,False
597,3.2,True
114,3.2,True
80,3.8,False
643,3.1,True
445,3.7,False
357,3.2,True
245,3.2,True
498,3.3,True
164,3.5,False
800,3.9,False
887,3.3,False
261,3.3,True
359,3.1,True
937,3.1,True
800,3.8,False
769,3.1,True
977,3.5,False
325,3.4,True
324,3.8,False
847,3.6,True
607,3.7,False
233,3.6,True
457,3.6,True
324,3.9,False
850,3.1,True
316,3.1,True
80,3.4,True
94,3.1,True
209,3.8,False
800,3.4,True
325,3.7,False
266,3.3,True
831,3.3,True
324,3.4,True
209,3.9,False
847,3.5,True
690,3.3,False
647,3.2,False
825,3.3,True
80,3.7,False
568,3.3,True
233,3.5,True
209,3.4,True
665,3.4,True
457,3.5,True
991,3.6,True
665,3.8,False
665,3.9,False
321,3.8,False
989,3.2,True
311,3.2,True
431,3.2,True
771,3.2,True
520,3.3,True
991,3.5,False
321,3.9,False
315,3.5,True
800,3.7,False
68,3.2,True
139,3.3,True
597,3.3,True
967,3.8,False
114,3.3,True
202,3.2,True
727,3.2,True
956,3.2,True
315,3.6,True
529,3.2,True
939,3.6,True
276,3.2,True
400,3.2,True
321,3.4,True
587,3.8,False
967,3.9,False
925,3.8,False
939,3.5,False
587,3.9,False
357,3.3,False
498,3.8,False
245,3.3,True
445,3.5,True
445,3.6,False
967,3.4,False
587,3.4,True
238,3.2,False
887,3.8,True
324,3.7,False
925,3.9,False
607,3.5,False
498,3.9,False
261,3.8,False
887,3.9,False
266,3.8,False
647,3.3,True
261,3.9,False
607,3.6,False
989,3.3,True
210,3.2,False
925,3.4,False
498,3.4,True
831,3.8,False
266,3.9,False
877,3.2,True
735,3.2,True
325,3.5,False
788,3.2,True
80,3.5,True
311,3.3,True
379,3.2,True
615,3.2,True
209,3.7,False
325,3.6,False
690,3.8,False
831,3.9,False
431,3.3,True
771,3.3,True
795,3.2,True
665,3.7,True
68,3.3,True
888,3.2,True
80,3.6,False
321,3.7,False
81,3.2,True
690,3.9,False
887,3.4,True
193,3.2,True
800,3.5,True
616,3.2,True
825,3.8,False
825,3.9,False
202,3.3,True
496,3.2,True
727,3.3,True
956,3.3,True
800,3.6,False
529,3.3,True
309,3.2,True
967,3.7,False
276,3.3,True
226,3.2,True
261,3.4,False
568,3.9,False
878,3.2,True
324,3.5,True
568,3.8,False
587,3.7,True
324,3.6,False
439,3.2,True
266,3.4,False
831,3.4,True
690,3.4,True
825,3.4,True
93,3.2,True
925,3.7,False
520,3.9,False
