Seed,Uti
2154,3.7
2149,3.5
2155,3.6
2131,3.2
2145,3.1
2136,3.4
2144,3.6
2180,3.3
2174,3.6
2071,3.4
2123,3.0
2127,3.0
2167,2.8
2164,3.7
2153,3.7
2152,3.3
2182,3.6
2166,3.4
2143,2.4
2160,3.5
2137,3.6
2184,3.7
2171,3.4
2088,3.3
2188,3.7
2163,3.0
2165,2.3
2194,3.3
2183,3.5
2178,3.4
2148,3.3
2168,3.2
2197,3.4
2140,2.6
2162,3.7
2142,3.1
2190,3.4
2206,3.4
2211,3.8
2198,3.3
2172,3.3
2212,3.5
2189,3.5
2179,3.5
2193,3.5
2177,3.2
2207,3.2
2204,3.5
2195,3.6
2216,3.7
2181,3.0
2151,2.8
2208,3.5
2173,3.2
2214,3.3
2158,3.5
2169,2.9
2213,3.3
2220,3.5
2187,2.5
2175,3.1
2159,3.3
2203,3.4
2202,3.4
2191,3.2
2192,3.3
2186,2.8
2157,3.1
2209,3.4
2176,3.4
2199,3.7
2221,3.5
2215,3.1
2222,2.9
2201,2.9
2242,3.1
2200,2.9
2196,3.0
2237,3.6
2218,2.5
2219,3.5
2228,3.1
2245,3.2
2230,3.2
2263,3.7
2239,3.7
2205,3.5
2185,3.4
2254,3.6
2247,3.1
2246,3.0
2227,3.5
2240,3.4
2253,3.3
2235,3.4
2244,3.6
2223,3.5
2264,3.4
2251,3.5
2261,3.3
2236,3.2
2238,3.7
2225,2.8
2224,2.9
2270,3.3
2226,3.3
2257,3.6
2232,3.2
2248,3.4
2255,3.8
2260,3.4
2268,3.8
2243,3.0
2256,3.2
2258,3.4
2265,3.6
2233,2.6
2280,3.7
2229,3.4
2266,3.6
2249,3.4
2285,3.8
2259,3.0
2262,3.6
2250,3.5
2287,2.9
2279,3.4
2293,3.7
2274,3.4
2290,3.4
2289,3.7
2298,2.9
2297,3.3
2241,3.2
2252,3.4
2282,3.3
2281,3.3
2210,3.1
2295,3.6
2288,3.5
2267,3.2
2231,3.0
2217,3.3
2234,2.7
2284,3.3
2276,3.6
2304,3.1
2271,3.6
2272,3.3
2301,3.5
2306,3.1
2315,3.7
2317,3.0
2308,3.4
2277,2.8
2275,3.0
2296,2.7
2291,2.4
2269,3.3
2303,3.1
2299,2.6
2313,3.2
2320,3.9
2307,3.2
2329,3.5
2309,3.6
2316,3.8
2286,3.5
2300,3.2
2273,3.0
2302,3.1
2321,3.2
2278,2.9
2343,3.5
2330,2.8
2310,3.0
2305,3.3
2353,3.6
2323,3.3
2318,3.5
2344,3.2
2349,3.4
2311,3.6
2333,3.4
2355,2.5
2337,3.6
2314,3.2
2336,3.2
2332,3.1
2325,3.0
2328,3.2
2362,3.8
2334,3.0
2340,3.7
2360,3.7
2342,3.5
2350,2.9
2283,3.2
2341,3.4
2324,2.7
2363,3.1
2294,3.3
2348,3.4
2326,3.1
2338,3.4
2365,3.3
2380,3.7
2292,3.2
2357,3.1
2354,3.0
2366,3.2
2359,3.6
2372,3.7
2371,3.4
2361,3.3
2385,3.4
2374,3.3
2370,3.5
2356,2.6
2382,3.5
2345,3.3
2377,3.3
2358,3.2
2335,2.5
2331,3.0
2346,2.8
2352,3.3
2400,3.6
2327,3.0
2322,3.0
2391,3.7
2404,3.6
2403,3.8
2399,3.7
2393,3.3
2383,3.4
2364,3.1
2367,3.4
2339,3.0
2416,3.5
2351,3.2
2407,2.9
2381,2.9
2373,3.2
2390,3.3
2388,3.3
2384,3.0
2347,2.7
2405,3.2
2419,3.9
2386,3.3
2398,3.3
2392,2.6
2319,3.1
2411,3.5
2423,3.7
2413,3.5
2397,3.2
2402,3.6
2376,3.0
2375,3.2
2389,3.3
2368,3.5
2410,3.3
2387,3.1
2441,3.5
2312,3.3
2401,2.8
2406,3.4
2420,3.3
2408,3.3
2428,2.9
2378,3.2
2426,2.9
2436,3.0
2446,3.2
2432,3.4
2409,3.3
2448,3.7
2394,2.9
2418,2.9
2459,3.9
2442,3.4
2415,3.8
2369,2.5
2422,3.2
2424,2.5
2447,3.5
2414,2.7
2434,3.1
2427,3.1
2450,3.4
2431,3.3
2396,3.4
2449,3.1
2460,3.7
2439,3.4
2379,2.2
2440,3.5
2412,3.0
2430,3.0
2470,3.5
2445,3.1
2463,2.8
2471,3.4
2444,3.3
2421,2.8
2417,2.2
2473,3.6
2466,3.0
2462,3.6
2437,3.3
2469,3.1
2395,3.2
2435,3.0
2425,3.0
2467,3.1
2480,3.2
2478,3.1
2475,3.1
2483,3.8
2474,3.2
2454,3.1
2500,3.5
2488,3.7
2496,3.6
2482,3.8
2452,3.2
2438,3.5
2476,3.2
2451,2.8
2468,3.7
2456,2.9
2499,3.1
2472,3.3
2487,3.4
2508,3.7
2465,3.3
2477,3.0
2489,3.4
2515,3.6
2457,3.8
2501,3.4
2453,2.8
2497,3.4
2464,2.1
2504,3.8
2458,2.8
2485,3.4
2503,3.4
2479,3.3
2533,3.3
2511,3.3
2486,3.1
2492,3.2
2522,3.7
2490,3.3
2484,3.3
2481,3.1
2461,3.6
2491,2.8
2455,3.0
2443,3.1
2493,3.3
2513,3.4
2528,3.2
2510,3.1
2526,3.0
2505,3.1
2494,3.0
2498,3.1
2525,3.5
2517,3.5
2514,3.4
2516,3.0
2548,3.1
2521,3.0
2507,2.9
2502,3.5
2538,3.7
2535,3.4
2495,3.4
2529,3.1
2512,3.2
2509,3.1
2536,3.4
2429,3.2
2554,3.4
2524,3.3
2530,3.1
2518,2.9
2532,2.8
2534,3.5
2547,3.4
2553,3.3
2520,3.0
2523,3.3
2545,3.4
2571,3.3
2555,3.5
2557,3.6
2552,3.1
2542,3.3
2569,2.8
2570,2.9
2561,3.1
2572,3.7
2558,3.6
2543,3.4
2582,3.6
2540,3.5
2565,3.2
2541,3.2
2591,3.7
2559,3.3
2579,3.2
2506,2.2
2551,3.3
2583,3.7
2550,2.8
2574,3.6
2549,3.1
2537,2.6
2539,3.3
2556,3.2
2527,2.8
2578,3.4
2563,3.6
2593,3.4
2596,3.4
2566,3.7
2560,2.9
2600,3.8
2573,3.2
2564,3.1
2562,3.4
2575,3.4
2546,3.1
2568,3.1
2577,3.1
2586,3.3
2519,3.1
2576,3.5
2592,2.9
2588,3.2
2531,2.9
2433,3.1
2602,3.6
2614,3.4
2567,3.5
2581,3.6
2615,2.7
2584,3.1
2590,3.6
2585,3.4
2624,3.1
2587,3.4
2597,3.2
2580,3.4
2607,3.2
2594,3.1
2618,3.5
2606,3.5
2619,3.7
2639,3.4
2604,3.1
2630,2.8
2608,3.4
2612,3.2
2616,3.5
2605,3.6
2599,3.3
2598,3.2
2623,3.3
2634,3.0
2653,3.6
2642,3.5
2610,3.2
2648,3.5
2647,3.7
2627,3.2
2633,3.7
2609,3.1
2613,3.3
2617,2.9
2544,2.6
2644,3.5
2628,3.3
2646,3.3
2641,3.0
2664,3.7
2622,3.5
2620,3.6
2589,3.1
2638,3.5
2595,2.1
2651,3.7
2655,2.9
2661,3.0
2645,3.3
2636,3.4
2601,2.7
2621,3.3
2670,3.5
2631,3.7
2686,3.4
2659,3.2
2650,2.9
2654,3.4
2656,3.0
2649,3.5
2652,3.0
2637,3.3
2603,3.0
2658,3.6
2675,3.1
2679,3.7
2678,3.1
2669,3.6
2668,3.3
2666,3.2
2671,3.4
2674,3.3
2625,3.2
2681,3.6
2677,2.8
2687,3.4
2693,3.2
2657,3.2
2626,3.0
2640,3.2
2688,3.1
2667,3.5
2611,3.2
2643,2.9
2694,3.2
2692,3.4
2672,3.2
2632,3.1
2701,3.5
2673,3.4
2698,3.0
2635,3.0
2662,3.5
2676,2.7
2680,3.4
2629,3.3
2663,3.5
2699,3.7
2706,3.2
2700,3.4
2708,3.3
2660,3.4
2709,3.3
2704,3.2
2712,3.7
2665,3.0
2732,3.3
2730,3.7
2726,3.3
2682,3.4
2725,3.5
2689,2.8
2697,3.0
2703,3.5
2684,3.3
2719,3.4
2724,2.6
2728,3.2
2749,3.3
2756,3.6
2738,3.3
2711,3.2
2695,2.8
2722,3.2
2717,3.2
2713,3.3
2691,3.1
2683,3.3
2748,3.5
2745,3.1
2741,3.1
2720,3.6
2740,3.2
2742,3.4
2715,3.3
2743,3.1
2734,3.6
2731,2.9
2747,3.2
2727,3.3
2690,2.6
2707,3.2
2737,3.2
2767,3.9
2723,3.3
2685,3.4
2714,3.2
2755,3.8
2753,3.2
2716,2.8
2735,3.3
2752,3.5
2729,3.1
2721,3.1
2780,3.1
2763,3.5
2744,2.9
2764,3.4
2757,2.9
2746,3.3
2761,3.3
2773,3.5
2696,2.5
2769,3.4
2775,3.7
2788,3.6
2710,3.2
2787,3.3
2739,3.1
2702,2.8
2733,3.2
2759,3.3
2760,3.5
2786,3.6
2771,3.5
2793,3.7
2792,3.4
2762,3.4
2782,3.7
2770,3.4
2802,3.8
2800,3.4
2795,3.5
2783,3.7
2754,3.0
2808,3.6
2751,3.0
2765,3.2
2804,3.7
2807,3.3
2809,3.0
2718,3.0
2736,3.1
2758,3.6
2779,3.0
2705,3.1
2768,2.8
2796,3.2
2774,2.8
2812,3.7
2794,3.3
2791,3.3
2820,3.1
2766,2.9
2784,3.4
2785,3.0
2772,3.3
2806,3.2
2828,3.4
2813,3.7
2789,3.2
2781,3.1
2778,2.6
2797,3.2
2814,3.3
2824,3.4
2790,3.2
2822,3.6
2777,3.2
2805,3.3
2750,2.8
2811,2.9
2817,3.3
2801,3.2
2776,3.2
2830,3.6
2803,3.6
2836,3.4
2823,3.6
2837,3.4
2842,3.4
2843,2.7
2816,3.0
2840,3.5
2841,3.4
2798,2.9
2856,3.3
2833,3.1
2832,3.1
2855,3.6
2829,3.1
2821,3.0
2859,3.5
2854,3.3
2810,3.4
2839,3.3
2831,3.1
2870,3.5
2834,3.4
2880,3.7
2815,3.1
2827,3.3
2851,3.3
2862,3.2
2857,3.3
2825,3.6
2818,3.5
2847,3.1
2861,3.4
2878,3.2
2865,3.2
2868,3.2
2876,3.2
2838,3.5
2875,3.8
2883,3.7
2873,3.7
2872,3.0
2866,3.0
2874,3.0
2863,3.4
2867,3.5
2897,2.4
2858,3.4
2864,3.4
2819,2.9
2886,3.0
2889,2.5
2835,2.8
2844,3.2
2888,3.3
2871,3.6
2826,3.2
2853,3.1
2845,3.2
2846,2.9
2905,3.5
2915,3.5
2860,3.2
2848,3.0
2877,3.2
2891,3.1
2799,3.2
2923,3.7
2913,3.4
2893,3.3
2852,3.1
2882,3.6
2850,2.9
2869,3.4
2918,3.4
2912,3.4
2908,3.3
2919,3.6
2902,3.5
2924,3.2
2849,3.2
2887,2.9
2892,3.4
2909,3.7
2896,3.3
2903,3.2
2914,3.3
2885,2.8
2879,2.8
2920,3.2
2900,3.4
2906,3.0
2916,3.4
2904,3.7
2901,3.3
2911,3.8
2922,3.4
2881,2.8
2949,3.7
2917,3.3
2953,3.6
2944,3.3
2940,2.8
2942,3.7
2932,2.5
2895,3.4
2898,3.3
2937,3.0
2927,3.2
2939,2.8
2955,3.5
2936,3.5
2956,3.3
2948,3.3
2894,3.6
2975,3.7
2929,3.6
2926,3.7
2910,2.6
2952,2.6
2928,2.9
2947,3.3
2884,3.1
2959,3.3
2890,3.2
2950,3.3
2935,3.4
2925,2.9
2961,1.8
2933,2.9
2965,3.7
2907,2.9
2958,3.6
2966,3.3
2957,3.5
2934,3.4
2899,2.7
2969,3.7
2963,3.6
2945,3.3
2931,2.7
2962,3.5
2967,3.5
2981,3.4
2973,3.7
2971,3.3
2954,3.5
2938,2.4
2977,3.6
2960,3.3
2968,3.6
2946,3.1
2976,2.7
2930,3.5
3007,3.8
2964,3.4
2992,3.7
3011,3.6
3008,3.5
3015,4.0
3017,3.6
2999,3.7
2993,3.3
2979,3.3
2974,3.5
2987,3.3
2988,3.4
2985,3.3
2980,2.8
2921,3.3
2984,3.4
2991,3.5
3019,2.8
2978,2.9
3003,3.3
3018,3.4
3009,3.5
2989,3.3
3022,3.7
2941,2.7
2998,3.4
3021,3.2
2982,3.4
3024,3.7
3034,3.1
3033,3.4
2986,3.3
3028,3.7
3010,3.2
2990,3.0
3031,3.3
2995,3.4
3002,3.4
3027,3.1
2997,2.5
3039,2.9
3025,3.3
3029,2.9
3026,3.3
3006,2.9
3000,3.4
3014,3.6
2996,3.2
3020,3.6
3016,3.3
3032,3.6
2951,3.2
3013,3.2
3036,3.2
2983,3.0
3042,3.1
2994,3.3
3037,3.3
3004,3.0
2970,2.8
3023,2.8
3035,3.2
2972,2.4
3049,3.4
3001,3.0
3054,3.6
3040,3.1
3012,3.2
3005,3.0
3064,3.3
3051,3.0
3067,2.4
3038,3.4
3063,3.3
3045,2.9
3055,3.6
2943,3.2
3058,3.7
3081,3.2
3069,3.5
3073,3.3
3084,3.7
3057,3.3
3052,2.8
3043,3.0
3079,3.5
3065,3.4
3076,3.7
3050,3.6
3070,2.6
3046,2.4
3066,2.7
3060,3.2
3048,3.4
3041,2.9
3089,3.1
3030,3.1
3059,3.5
3100,3.6
3068,2.9
3074,3.3
3102,3.7
3097,2.8
3085,2.9
3088,3.5
3082,3.7
3047,2.6
3053,3.3
3083,3.1
3062,2.8
3087,3.4
3056,3.2
3086,3.5
3090,3.0
3114,3.4
3120,3.1
3061,3.6
3111,3.5
3115,3.3
3044,3.1
3071,3.2
3101,3.4
3072,3.6
3112,3.5
3077,3.3
3121,3.4
3107,3.8
3092,3.2
3134,3.6
3095,3.3
3108,2.9
3129,3.7
3105,3.2
3099,3.1
3109,3.1
3142,3.9
3140,3.3
3110,3.6
3123,3.3
3091,3.0
3124,3.4
3104,3.2
3096,3.3
3098,3.5
3138,3.3
3126,3.3
3127,3.4
3119,3.2
3146,3.5
3143,3.3
3113,3.2
3131,3.1
3141,3.3
3144,3.4
3122,3.5
3075,3.0
3148,3.6
3080,2.9
3094,3.1
3103,2.8
3130,3.4
3154,3.1
3125,3.3
3157,3.1
3116,3.0
3135,3.5
3128,3.4
3132,3.1
3145,3.2
3147,3.7
3168,3.2
3152,3.2
3160,3.5
3106,3.3
3118,3.5
3137,2.9
3133,2.9
3156,3.5
3136,2.9
3139,3.4
3180,3.5
3166,3.2
3150,2.9
3165,3.0
3163,3.0
3078,3.3
3159,3.4
3171,3.5
3188,3.7
3183,2.5
3117,2.6
3164,3.8
3158,3.6
3199,3.6
3170,3.6
3190,3.2
3174,3.3
3181,3.0
3184,3.6
3196,3.7
3213,3.6
3155,3.3
3176,3.4
3175,3.6
3153,3.2
3169,3.3
3197,3.3
3206,3.7
3187,3.4
3205,3.3
3172,3.2
3186,3.0
3185,3.4
3192,3.5
3093,2.6
3194,3.2
3151,3.5
3173,3.4
3226,3.6
3210,3.7
3193,2.8
3214,3.5
3209,3.0
3182,3.3
3211,3.4
3203,3.4
3221,2.9
3207,2.9
3178,3.0
3189,3.4
3204,3.4
3200,3.1
3216,3.1
3167,3.2
3224,3.4
3161,3.7
3228,3.8
3233,3.1
3235,3.9
3227,3.1
3240,3.4
3218,3.5
3195,2.4
3212,3.4
3179,3.4
3149,3.0
3191,2.7
3217,3.2
3198,3.4
3220,3.0
3231,3.6
3177,3.5
3229,3.5
3260,3.8
3162,2.8
3219,3.2
3215,2.4
3251,3.3
3222,3.1
3245,3.6
3237,3.3
3202,3.4
3261,3.8
3252,3.3
3242,3.5
3223,3.0
3247,3.1
3232,3.3
3255,3.3
3241,3.0
3201,3.2
3234,3.2
3268,3.6
3236,3.3
3244,2.9
3258,3.1
3208,3.3
3269,3.3
3249,3.4
3230,3.5
3265,3.6
3279,3.4
3238,3.2
3266,3.4
3254,3.2
3225,2.8
3257,3.5
3280,3.8
3239,3.0
3285,3.5
3256,3.1
3286,3.6
3277,3.6
3253,3.7
3262,2.9
3281,3.2
3274,2.9
3248,3.2
3246,3.2
3311,3.4
3276,3.2
3250,3.3
3278,3.2
3263,3.2
3264,3.0
3270,3.5
3296,3.6
3315,3.2
3259,3.3
3288,3.8
3298,3.4
3287,3.1
3295,3.4
3273,3.4
3290,3.4
3243,2.4
3272,3.2
3303,3.6
3302,3.3
3292,3.4
3267,2.2
3304,3.1
3284,3.3
3283,3.5
3320,3.6
3309,3.5
3300,3.2
3308,2.9
3313,3.3
3305,3.2
3328,3.4
3294,2.8
3317,3.4
3297,3.5
3314,2.9
3330,3.6
3293,3.1
3318,3.3
3310,3.2
3299,3.0
3291,3.1
3271,2.8
3282,3.1
3316,3.0
3329,3.6
3322,3.3
3312,2.9
3345,3.4
3326,3.5
3325,3.4
3319,2.9
3327,3.6
3306,2.6
3337,3.3
3289,3.0
3323,3.3
3344,3.5
3343,3.3
3356,3.3
3324,2.7
3341,3.1
3369,2.6
3335,3.5
3362,3.2
3351,3.7
3342,3.3
3321,3.1
3349,3.2
3346,2.7
3360,3.1
3350,3.2
3333,3.4
3334,3.3
3359,3.2
3331,3.2
3358,3.8
3354,3.4
3301,3.6
3364,3.6
3332,3.4
3387,3.7
3348,3.5
3376,3.9
3275,3.3
3355,3.3
3385,2.7
3336,3.1
3370,3.6
3307,3.5
3352,3.0
3338,3.5
3377,3.6
3373,3.3
3388,3.3
3380,3.3
3386,3.5
3391,3.6
3361,3.0
3399,3.3
3365,2.7
3353,3.5
3367,3.2
3339,3.4
3381,3.0
3394,3.0
3378,3.3
3390,3.0
3379,2.8
3393,3.5
3366,2.7
3357,3.3
3371,2.6
3400,3.2
3404,2.9
3406,3.3
3363,3.0
3414,3.1
3384,3.3
3392,3.2
3396,3.5
3405,3.0
3403,3.2
3389,2.7
3408,3.5
3413,3.0
3419,3.7
3383,3.4
3398,3.2
3347,2.4
3412,3.7
3416,2.5
3421,3.1
3375,3.1
3417,3.7
3368,3.2
3440,3.4
3410,3.5
3374,2.9
3415,3.3
3426,3.4
3382,3.2
3430,3.5
3401,3.3
3429,3.3
3432,3.6
3423,2.7
3340,3.1
3418,3.0
3450,3.4
3431,2.9
3407,3.3
3433,3.4
3428,3.4
3443,3.9
3397,3.6
3427,3.5
3449,3.1
3434,3.7
3422,2.9
3453,3.7
3461,3.4
3395,3.4
3459,3.2
3435,2.9
3437,3.3
3472,2.6
3466,3.6
3452,2.9
3411,3.4
3372,2.8
3457,3.2
3451,3.4
3425,2.9
3446,2.9
3424,2.8
3436,3.6
3441,3.3
3463,3.4
3454,2.7
3458,2.8
3447,3.4
3465,3.8
3409,3.1
3402,3.3
3448,2.9
3456,3.6
3438,2.8
3445,3.8
3469,3.8
3439,3.1
3480,3.3
3444,3.2
3462,3.5
3460,3.5
3478,3.2
3468,3.4
3464,3.3
3495,2.6
3470,3.3
3483,3.5
3455,3.1
3487,3.9
3420,3.1
3513,3.8
3477,2.5
3486,3.4
3497,2.9
3494,2.9
3481,3.6
3493,2.8
3502,3.5
3489,3.4
3503,3.5
3482,3.4
3473,3.3
3475,3.4
3499,3.5
3498,3.2
3471,3.0
3522,3.6
3490,3.7
3511,3.5
3467,3.2
3442,3.3
3507,2.7
3504,3.6
3512,3.6
3488,3.2
3515,3.0
3509,3.3
3474,3.5
3519,3.4
3479,3.3
3528,3.3
3476,2.9
3516,3.3
3525,3.6
3517,3.3
3518,3.4
3510,3.3
3536,3.6
3506,3.4
3508,3.2
3505,3.4
3485,2.9
3524,2.9
3500,3.3
3543,3.4
3484,3.3
3558,3.9
3539,3.4
3530,3.7
3526,3.0
3491,3.2
3492,3.4
3549,3.5
3538,3.2
3532,3.6
3523,2.6
3551,3.6
3544,3.1
3520,3.0
3556,3.6
3545,3.5
3537,3.2
3496,3.3
3501,3.4
3521,2.9
3572,2.9
3533,3.4
3565,3.4
3527,3.0
3554,3.7
3531,2.6
3562,3.6
3581,3.6
3514,3.1
3559,3.5
3535,2.9
3557,3.0
3547,3.1
3553,3.5
3540,3.2
3550,3.2
3571,3.6
3529,3.0
3568,3.1
3567,3.4
3546,3.5
3548,3.6
3541,3.5
3570,3.3
3585,3.6
3534,2.9
3552,3.0
3582,3.3
3574,3.3
3561,3.2
3542,3.4
3583,3.1
3564,3.2
3616,3.4
3578,3.2
3580,3.0
3597,3.5
3560,2.8
3577,2.8
3588,3.5
3566,3.4
3592,3.4
3604,3.3
3569,3.4
3555,3.6
3612,3.7
3590,3.0
3611,3.3
3596,2.7
3579,3.2
3595,3.0
3573,3.2
3586,3.6
3591,3.4
3594,3.3
3617,3.7
3563,2.9
3598,3.4
3610,3.3
3584,2.7
3606,3.6
3575,3.1
3607,2.9
3589,2.9
3593,2.8
3630,3.5
3587,3.1
3608,2.9
3639,3.7
3628,3.1
3601,3.1
3599,3.3
3621,3.2
3629,3.6
3602,3.4
3605,3.5
3615,2.7
3638,3.7
3603,3.1
3600,3.4
3640,3.1
3637,3.3
3650,3.5
3622,2.9
3614,3.4
3632,3.1
3620,3.4
3624,3.4
3631,2.5
3613,3.4
3609,3.3
3627,3.6
3647,3.8
3636,3.0
3641,3.4
3623,3.1
3619,3.6
3635,3.7
3618,3.3
3634,3.2
3644,3.6
3626,3.4
3651,3.4
3649,3.1
3657,3.3
3655,3.2
3663,3.3
3664,3.5
3645,2.8
3661,3.7
3653,3.8
3667,3.4
3654,3.0
3633,3.4
3642,3.7
3684,3.0
3656,3.4
3643,3.2
3686,3.3
3625,2.8
3652,2.9
3660,3.5
3648,3.1
3668,3.4
3683,3.8
3682,3.4
3703,3.0
3646,2.7
3671,3.3
3665,3.1
3658,3.1
3576,2.9
3673,3.7
3666,3.5
3702,3.5
3692,3.8
3674,3.5
3717,2.9
3700,3.5
3678,3.3
3672,3.7
3687,3.6
3662,2.6
3659,3.7
3693,3.4
3699,3.7
3685,3.2
3709,3.7
3704,3.3
3676,3.2
3669,3.3
3714,3.7
3681,3.2
3690,3.4
3708,2.9
3691,3.3
3675,3.3
3696,3.3
3680,3.5
3725,3.4
3706,3.7
3677,3.2
3710,3.5
3724,3.0
3695,3.5
3688,3.1
3730,3.5
3715,3.4
3738,3.6
3719,3.4
3745,3.7
3732,2.9
3720,3.3
3705,3.1
3712,3.4
3741,3.6
3748,3.5
3713,3.4
3718,3.4
3733,3.3
3694,2.7
3728,3.1
3729,3.2
3670,3.4
3735,3.4
3740,3.8
3698,2.8
3697,3.2
3731,3.1
3736,2.9
3701,3.0
3722,3.3
3756,3.8
3742,2.9
3749,2.9
3743,3.6
3747,3.6
3739,3.6
3689,3.0
3727,3.2
3764,3.5
3711,3.0
3716,3.2
3726,3.4
3765,3.5
3782,3.1
3723,3.1
3734,3.2
3746,3.3
3775,3.2
3753,3.4
3707,3.3
3770,3.5
3744,3.4
3721,3.1
3750,2.9
3758,3.4
3737,3.1
3795,3.3
3778,3.4
3772,2.9
3776,3.3
3768,3.2
3763,2.9
3783,3.4
3798,3.2
3786,3.6
3761,3.0
3766,3.0
3752,2.6
3777,3.5
3757,2.8
3760,3.2
3797,3.6
3785,3.6
3767,3.4
3789,2.8
3802,3.6
3781,3.1
3799,3.6
3796,3.5
3800,3.2
3754,3.6
3755,3.3
3773,3.1
3805,3.6
3787,3.1
3793,3.4
3825,3.4
3762,3.5
3816,3.4
3774,3.2
3801,3.6
3769,3.4
3771,3.3
3804,3.3
3779,3.2
3751,3.3
3833,3.4
3818,3.1
3791,3.3
3794,3.0
3814,3.2
3788,3.0
3784,2.9
3790,3.3
3819,3.5
3780,3.2
3809,2.9
3792,2.6
3813,3.1
3811,3.3
3821,3.1
3817,2.8
3822,3.6
3810,3.1
3835,3.1
3679,2.6
3806,3.1
3828,3.5
3853,3.2
3823,3.5
3808,3.0
3840,3.3
3838,3.6
3848,3.6
3836,3.7
3854,3.8
3759,3.0
3830,3.5
3827,3.5
3859,3.4
3837,3.0
3803,2.7
3846,3.5
3807,3.0
3832,3.1
3857,3.5
3844,3.4
3826,2.6
3855,3.6
3850,3.6
3824,3.1
3841,3.7
3858,3.3
3847,3.3
3831,3.5
3870,3.5
3812,3.2
3829,3.1
3839,3.0
3851,3.7
3820,2.4
3868,3.0
3815,3.2
3879,3.7
3860,3.3
3842,3.2
3864,3.8
3883,3.7
3867,3.1
3872,3.2
3845,3.4
3891,3.7
3849,3.6
3892,3.5
3863,3.2
3903,3.2
3861,3.5
3888,2.8
3881,3.2
3866,3.3
3869,3.6
3890,3.2
3834,3.0
3907,3.7
3874,3.2
3865,3.5
3884,3.7
3852,3.0
3875,3.4
3909,3.4
3885,3.0
3904,3.3
3887,3.1
3843,3.4
3897,3.4
3928,3.8
3873,3.0
3877,2.9
3911,3.2
3901,3.7
3920,3.1
3878,3.3
3905,3.1
3893,2.9
3876,3.3
3880,3.2
3899,3.6
3922,3.2
3856,2.9
3871,2.6
3918,3.5
3862,2.7
3894,3.0
3921,3.3
3919,2.5
3914,3.3
3900,2.8
3924,3.0
3896,3.0
3898,3.3
3931,3.2
3944,3.6
3916,3.5
3923,3.7
3925,3.3
3933,3.2
3906,3.5
3930,3.4
3935,3.7
3912,2.9
3908,2.9
3910,3.6
3940,3.0
3913,3.7
3936,3.0
3895,3.2
3938,3.3
3932,3.2
3954,3.7
3882,2.8
3937,3.3
3953,3.3
3941,3.8
3943,3.2
3942,3.4
3949,3.6
3889,3.3
3917,3.3
3947,3.1
3957,3.1
3902,2.8
3959,3.1
3960,3.8
3934,3.0
3929,3.2
3966,3.2
3956,3.6
3961,3.2
3981,3.6
3927,3.3
3939,3.3
3972,3.5
3945,3.5
3974,3.3
3950,3.5
3886,2.8
3976,3.4
3951,3.5
3964,3.4
3978,3.9
3965,3.4
3995,3.2
3969,3.5
3973,3.6
3975,3.7
3915,3.4
3992,3.7
3946,3.1
3987,2.7
3996,2.9
3958,3.3
3955,3.5
3970,3.3
3980,3.1
3948,3.0
4012,3.4
3979,3.7
3962,3.2
3999,3.6
3971,3.1
3989,3.1
3963,3.3
4004,3.6
4013,3.6
4005,3.6
3991,3.3
4006,3.6
3986,3.3
3983,3.6
4008,3.7
3952,3.1
4000,3.4
3982,3.0
3998,3.4
4003,3.4
3968,3.2
4026,3.4
3985,2.7
4010,3.0
3994,3.3
4015,3.5
4009,3.0
4034,3.5
4023,3.5
4038,3.4
4019,3.2
3926,3.1
4035,3.6
4022,3.7
4020,3.1
4011,3.2
4031,3.4
4002,2.9
3988,3.0
4016,3.2
4030,3.4
3984,3.0
4040,3.0
4018,3.3
4014,3.3
4041,3.0
4024,3.1
4025,3.3
3977,3.3
4027,3.3
3997,3.5
4017,3.1
3993,3.5
4056,3.6
4049,3.4
4032,2.5
3990,3.2
4036,3.3
4044,3.8
4062,3.2
4043,3.0
4070,3.7
4033,3.2
4039,3.0
4001,3.2
4063,3.3
4046,3.3
4045,3.1
4074,3.8
4029,3.6
4075,2.7
4083,3.6
4053,3.2
4054,3.5
4050,3.0
4042,3.5
4067,3.4
4093,3.6
4058,3.1
4084,3.7
4057,3.5
4052,3.5
3967,3.2
4065,3.4
4060,3.1
4078,3.2
4064,3.4
4051,3.1
4037,3.3
4079,3.3
4028,3.0
4072,3.3
4080,2.9
4071,2.7
4061,3.2
4069,3.5
4076,3.6
4097,3.5
4087,3.8
4090,3.5
4047,2.8
4007,3.1
4082,3.3
4021,3.5
4068,3.0
4055,3.2
4095,3.5
4091,3.3
4059,2.8
4086,3.1
4096,3.2
4116,3.5
4085,2.9
4048,3.2
4100,3.9
4107,3.1
4099,3.6
4113,3.7
4073,3.1
4119,3.5
4128,2.8
4077,3.4
4106,2.8
4110,3.3
4101,3.5
4124,3.6
4130,3.0
4098,3.8
4138,3.2
4121,3.6
4088,3.2
4143,3.3
4125,3.4
4109,3.5
4146,3.6
4126,3.2
4133,3.4
4092,3.3
4105,3.0
4122,3.3
4089,3.5
4066,2.8
4132,3.6
4148,3.1
4115,3.4
4135,3.0
4112,3.1
4117,2.9
4120,2.9
4081,3.2
4151,3.3
4139,3.2
4159,3.6
4147,3.4
4160,3.6
4104,3.0
4152,3.4
4164,3.4
4114,3.5
4103,3.4
4094,3.3
