seed,uti,schedulable
324,3.6,False
520,3.5,False
209,3.6,False
126,3.7,False
665,3.6,False
490,3.7,False
321,3.6,False
997,3.7,False
967,3.6,False
971,3.7,False
587,3.6,False
688,3.7,False
925,3.6,False
331,3.7,False
498,3.6,False
681,3.7,False
887,3.6,False
257,3.7,False
261,3.6,False
201,3.7,False
266,3.6,False
534,3.7,False
831,3.6,False
696,3.7,False
690,3.6,False
723,3.7,False
825,3.6,False
310,3.7,False
568,3.6,False
116,3.7,False
520,3.6,False
734,3.7,False
126,3.8,False
235,3.7,False
490,3.8,False
167,3.7,False
997,3.8,False
39,3.7,False
971,3.8,False
495,3.7,False
688,3.8,False
548,3.7,False
331,3.8,False
515,3.7,False
681,3.8,False
164,3.7,False
257,3.8,False
201,3.8,False
977,3.7,False
534,3.8,False
847,3.7,False
696,3.8,False
233,3.7,False
723,3.8,False
457,3.7,True
310,3.8,False
991,3.7,False
116,3.8,False
315,3.7,False
734,3.8,False
939,3.7,False
235,3.8,False
445,3.7,False
167,3.8,False
607,3.7,False
39,3.8,False
325,3.7,False
495,3.8,False
80,3.7,False
548,3.8,False
800,3.7,False
515,3.8,False
164,3.8,False
324,3.7,False
977,3.8,False
209,3.7,False
847,3.8,False
665,3.7,False
233,3.8,False
321,3.7,False
457,3.8,False
967,3.7,False
991,3.8,False
587,3.7,False
315,3.8,False
925,3.7,False
939,3.8,False
498,3.7,False
445,3.8,False
887,3.7,False
607,3.8,False
261,3.7,False
325,3.8,False
266,3.7,False
80,3.8,False
831,3.7,False
800,3.8,False
690,3.7,False
324,3.8,False
209,3.8,False
825,3.7,False
665,3.8,False
568,3.7,False
321,3.8,False
520,3.7,False
967,3.8,False
126,3.9,False
587,3.8,False
490,3.9,False
925,3.8,False
997,3.9,False
498,3.8,False
971,3.9,False
887,3.8,False
688,3.9,False
261,3.8,False
331,3.9,False
266,3.8,False
681,3.9,False
831,3.8,False
257,3.9,False
690,3.8,False
201,3.9,False
534,3.9,False
825,3.8,False
568,3.8,False
696,3.9,False
520,3.8,False
723,3.9,False
310,3.9,False
116,3.9,False
734,3.9,False
235,3.9,False
167,3.9,False
39,3.9,False
495,3.9,False
548,3.9,False
515,3.9,False
164,3.9,False
977,3.9,False
847,3.9,False
233,3.9,False
457,3.9,False
991,3.9,False
315,3.9,False
939,3.9,False
445,3.9,False
607,3.9,False
325,3.9,False
80,3.9,False
800,3.9,False
324,3.9,False
209,3.9,False
665,3.9,False
321,3.9,False
967,3.9,False
587,3.9,False
925,3.9,False
498,3.9,False
887,3.9,False
261,3.9,False
266,3.9,False
831,3.9,False
690,3.9,False
825,3.9,False
568,3.9,False
520,3.9,False
