seed,uti,schedulable
20,3.0,True
602,3.1,True
67,3.0,True
405,3.3,False
256,3.4,True
405,3.2,True
259,3.4,True
428,3.2,True
465,3.2,True
575,3.1,True
307,3.4,True
341,3.4,True
442,3.2,True
487,3.2,True
531,3.2,True
344,3.4,True
570,3.1,True
482,3.2,True
428,3.3,False
465,3.3,True
607,3.1,True
654,3.1,True
618,3.1,True
359,3.4,True
662,3.1,True
667,3.1,True
704,3.1,True
442,3.3,False
678,3.1,True
683,3.1,True
702,3.1,True
715,3.1,True
496,3.2,True
536,3.2,True
687,3.1,True
540,3.2,True
718,3.1,True
725,3.1,True
771,3.1,True
366,3.4,False
323,3.4,True
487,3.3,True
331,3.4,True
409,3.4,True
380,3.4,True
776,3.1,True
795,3.1,True
824,3.1,True
526,3.2,True
581,3.2,True
823,3.1,True
584,3.2,True
531,3.3,False
827,3.1,True
386,3.4,False
803,3.1,True
847,3.1,True
482,3.3,True
890,3.1,True
420,3.4,True
866,3.1,True
852,3.1,True
899,3.1,True
900,3.1,True
939,3.1,True
421,3.4,False
496,3.3,False
555,3.2,False
592,3.2,True
941,3.1,True
944,3.1,True
536,3.3,True
957,3.1,False
53,3.1,True
52,3.1,True
540,3.3,True
405,3.4,True
54,3.1,True
5,3.1,True
602,3.2,False
6,3.1,False
26,3.1,True
18,3.1,True
24,3.1,True
575,3.2,True
39,3.1,True
526,3.3,True
581,3.3,True
584,3.3,True
570,3.2,True
555,3.3,True
607,3.2,True
654,3.2,True
14,3.1,True
618,3.2,True
27,3.1,True
428,3.4,False
662,3.2,True
465,3.4,True
667,3.2,True
704,3.2,True
678,3.2,True
442,3.4,True
45,3.1,True
592,3.3,True
683,3.2,True
702,3.2,True
715,3.2,True
687,3.2,True
718,3.2,True
20,3.1,True
67,3.1,True
602,3.3,False
725,3.2,True
771,3.2,True
776,3.2,True
795,3.2,True
487,3.4,True
824,3.2,True
531,3.4,True
482,3.4,True
823,3.2,True
827,3.2,True
575,3.3,False
803,3.2,True
847,3.2,True
890,3.2,True
866,3.2,False
852,3.2,True
899,3.2,True
496,3.4,False
536,3.4,True
570,3.3,True
900,3.2,True
939,3.2,True
941,3.2,True
944,3.2,True
957,3.2,True
53,3.2,True
52,3.2,True
607,3.3,True
654,3.3,True
540,3.4,True
54,3.2,False
5,3.2,True
6,3.2,True
618,3.3,False
662,3.3,True
667,3.3,True
704,3.3,True
526,3.4,False
581,3.4,True
26,3.2,True
18,3.2,True
678,3.3,False
683,3.3,True
702,3.3,True
715,3.3,True
584,3.4,False
24,3.2,True
39,3.2,True
555,3.4,True
592,3.4,True
14,3.2,False
602,3.4,True
27,3.2,True
687,3.3,True
718,3.3,True
575,3.4,True
45,3.2,False
570,3.4,True
725,3.3,True
771,3.3,True
607,3.4,False
20,3.2,True
654,3.4,True
67,3.2,True
618,3.4,True
776,3.3,True
795,3.3,False
662,3.4,False
824,3.3,False
823,3.3,True
827,3.3,True
667,3.4,True
803,3.3,True
847,3.3,True
890,3.3,True
704,3.4,True
678,3.4,False
683,3.4,True
702,3.4,True
866,3.3,True
715,3.4,True
852,3.3,True
687,3.4,False
899,3.3,True
900,3.3,True
718,3.4,False
939,3.3,False
941,3.3,True
944,3.3,True
957,3.3,False
725,3.4,True
53,3.3,True
771,3.4,True
776,3.4,True
795,3.4,True
52,3.3,True
824,3.4,True
54,3.3,True
823,3.4,True
827,3.4,True
5,3.3,True
6,3.3,True
26,3.3,True
803,3.4,True
18,3.3,True
847,3.4,False
890,3.4,True
24,3.3,True
39,3.3,True
866,3.4,False
14,3.3,False
852,3.4,False
899,3.4,True
27,3.3,False
45,3.3,False
900,3.4,False
20,3.3,True
67,3.3,True
939,3.4,True
941,3.4,True
944,3.4,True
957,3.4,True
53,3.4,True
52,3.4,True
54,3.4,False
5,3.4,True
6,3.4,False
26,3.4,False
18,3.4,True
24,3.4,False
39,3.4,False
14,3.4,False
27,3.4,True
45,3.4,True
20,3.4,True
67,3.4,True
51,3.6,True
51,3.5,True
51,3.7,True
51,3.8,False
51,3.9,False
3,3.5,False
3,3.8,False
33,3.5,False
3,3.7,False
3,3.9,False
22,3.5,False
3,3.6,False
33,3.9,False
33,3.8,False
33,3.6,False
22,3.8,False
33,3.7,False
98,3.5,False
22,3.7,False
22,3.9,False
105,3.5,False
98,3.8,False
22,3.6,True
98,3.9,False
98,3.7,False
98,3.6,True
70,3.5,False
111,3.5,True
105,3.9,False
105,3.7,True
105,3.8,False
70,3.9,False
105,3.6,True
70,3.8,False
70,3.7,False
85,3.5,True
111,3.9,False
111,3.8,False
111,3.7,False
129,3.5,True
85,3.9,False
85,3.8,False
70,3.6,False
129,3.9,False
85,3.7,False
156,3.5,False
111,3.6,False
175,3.5,True
156,3.9,False
129,3.8,False
85,3.6,False
156,3.8,False
129,3.7,True
162,3.5,False
175,3.9,False
162,3.9,False
129,3.6,False
175,3.8,False
184,3.5,True
219,3.5,True
156,3.7,False
184,3.9,False
162,3.8,False
156,3.6,True
175,3.6,True
224,3.5,False
226,3.5,True
175,3.7,False
219,3.9,False
162,3.7,False
184,3.8,False
150,3.5,False
162,3.6,False
225,3.5,True
184,3.7,False
224,3.9,False
202,3.5,True
219,3.8,False
248,3.5,True
219,3.7,True
224,3.7,True
226,3.9,False
184,3.6,False
224,3.8,False
285,3.5,False
226,3.7,False
150,3.9,False
219,3.6,False
150,3.7,False
225,3.7,True
226,3.8,False
225,3.9,False
224,3.6,False
247,3.5,False
202,3.7,False
202,3.9,False
226,3.6,True
248,3.9,False
150,3.8,False
248,3.7,False
150,3.6,True
225,3.6,True
285,3.7,False
303,3.5,False
285,3.9,False
202,3.6,False
225,3.8,False
247,3.7,True
247,3.9,False
256,3.5,False
202,3.8,False
303,3.9,False
248,3.6,False
256,3.9,False
259,3.5,True
248,3.8,False
303,3.7,False
259,3.9,False
285,3.6,False
247,3.6,False
307,3.9,False
341,3.9,False
256,3.7,False
285,3.8,False
344,3.9,False
303,3.6,False
247,3.8,False
307,3.5,False
341,3.5,True
359,3.9,False
259,3.7,False
344,3.5,True
256,3.6,False
359,3.5,True
366,3.5,True
303,3.8,False
366,3.9,False
259,3.6,False
323,3.9,False
307,3.7,False
307,3.6,False
341,3.6,True
256,3.8,False
331,3.9,False
323,3.5,True
344,3.6,True
341,3.7,False
259,3.8,False
359,3.6,True
409,3.9,False
366,3.6,False
331,3.5,False
307,3.8,False
380,3.9,False
344,3.7,True
409,3.5,True
386,3.9,False
341,3.8,False
323,3.6,False
420,3.9,False
359,3.7,False
344,3.8,True
380,3.5,False
331,3.6,True
421,3.9,False
409,3.6,True
359,3.8,False
366,3.8,False
386,3.5,False
366,3.7,False
405,3.9,False
420,3.5,False
323,3.7,False
331,3.7,False
323,3.8,False
409,3.7,True
428,3.9,False
380,3.6,False
421,3.5,False
331,3.8,False
465,3.9,False
386,3.6,True
405,3.5,False
420,3.6,False
380,3.7,True
409,3.8,False
442,3.9,False
380,3.8,False
428,3.5,False
386,3.7,False
487,3.9,False
386,3.8,False
465,3.5,False
531,3.9,False
421,3.6,True
482,3.9,False
420,3.8,False
496,3.9,False
420,3.7,False
442,3.5,False
421,3.8,False
536,3.9,False
405,3.6,False
421,3.7,False
540,3.9,False
487,3.5,True
405,3.8,False
531,3.5,True
405,3.7,False
482,3.5,True
526,3.9,False
428,3.6,False
465,3.6,True
581,3.9,False
428,3.7,False
584,3.9,False
428,3.8,False
465,3.8,False
442,3.6,True
496,3.5,True
465,3.7,True
555,3.9,False
536,3.5,True
442,3.8,False
592,3.9,False
487,3.6,False
442,3.7,False
540,3.5,False
602,3.9,False
487,3.8,False
531,3.6,True
526,3.5,False
581,3.5,True
575,3.9,False
531,3.8,False
570,3.9,False
487,3.7,False
531,3.7,True
482,3.8,False
482,3.6,False
584,3.5,False
607,3.9,False
482,3.7,False
654,3.9,False
496,3.8,False
496,3.6,False
555,3.5,False
592,3.5,True
536,3.8,False
540,3.8,False
536,3.6,True
618,3.9,False
496,3.7,False
602,3.5,True
575,3.5,True
526,3.8,False
540,3.6,False
570,3.5,True
662,3.9,False
536,3.7,False
607,3.5,True
581,3.8,False
654,3.5,True
667,3.9,False
526,3.6,False
584,3.8,True
581,3.6,True
540,3.7,False
618,3.5,False
555,3.8,False
704,3.9,False
584,3.6,False
526,3.7,False
581,3.7,True
662,3.5,False
678,3.9,False
592,3.8,False
602,3.8,False
584,3.7,False
575,3.8,True
683,3.9,False
555,3.7,False
667,3.5,True
592,3.7,True
555,3.6,False
704,3.5,True
702,3.9,False
570,3.8,False
607,3.8,False
715,3.9,False
592,3.6,False
678,3.5,False
687,3.9,False
602,3.7,False
654,3.8,False
718,3.9,False
602,3.6,False
618,3.8,False
725,3.9,False
575,3.7,False
683,3.5,True
702,3.5,True
662,3.8,False
570,3.7,False
771,3.9,False
575,3.6,False
776,3.9,False
667,3.8,False
607,3.7,False
795,3.9,False
715,3.5,False
704,3.8,False
678,3.8,False
824,3.9,False
570,3.6,False
683,3.8,False
654,3.7,False
607,3.6,False
702,3.8,False
823,3.9,False
687,3.5,False
715,3.8,False
654,3.6,True
827,3.9,False
618,3.6,False
618,3.7,True
687,3.8,False
803,3.9,False
718,3.5,False
718,3.8,False
662,3.7,False
725,3.5,True
847,3.9,False
771,3.5,True
662,3.6,False
890,3.9,False
725,3.8,False
776,3.5,True
667,3.7,False
667,3.6,False
704,3.6,True
866,3.9,False
771,3.8,False
852,3.9,False
678,3.6,False
795,3.5,False
899,3.9,False
683,3.6,False
702,3.6,True
900,3.9,False
776,3.8,False
704,3.7,False
715,3.6,True
824,3.5,True
823,3.5,True
678,3.7,False
939,3.9,False
795,3.8,False
827,3.5,True
803,3.5,True
824,3.8,True
683,3.7,False
941,3.9,False
687,3.6,True
944,3.9,False
718,3.6,True
702,3.7,False
715,3.7,True
847,3.5,True
823,3.8,False
957,3.9,False
687,3.7,False
890,3.5,False
725,3.6,False
827,3.8,False
718,3.7,True
53,3.9,False
803,3.8,False
866,3.5,False
52,3.9,False
771,3.6,False
847,3.8,False
725,3.7,False
54,3.9,False
852,3.5,True
5,3.9,False
771,3.7,False
776,3.6,True
890,3.8,False
6,3.9,False
866,3.8,False
899,3.5,False
26,3.9,False
795,3.6,False
852,3.8,False
776,3.7,False
824,3.6,True
823,3.6,True
900,3.5,False
18,3.9,False
827,3.6,True
899,3.8,False
24,3.9,False
939,3.5,True
941,3.5,True
944,3.5,True
803,3.6,False
795,3.7,False
900,3.8,False
957,3.5,True
39,3.9,False
824,3.7,False
14,3.9,False
823,3.7,True
939,3.8,False
53,3.5,False
847,3.6,False
890,3.6,True
52,3.5,True
941,3.8,False
827,3.7,False
