seed,uti,schedulable
971,5.4,False
688,5.4,False
331,5.4,False
681,5.4,True
257,5.4,False
201,5.4,False
534,5.4,False
696,5.4,True
723,5.4,False
310,5.4,False
116,5.4,True
734,5.4,False
235,5.4,False
167,5.4,True
39,5.4,False
495,5.4,False
548,5.4,False
515,5.4,False
164,5.4,False
977,5.4,False
847,5.4,False
233,5.4,False
457,5.4,True
991,5.4,True
315,5.4,False
939,5.4,True
445,5.4,False
607,5.4,False
325,5.4,False
80,5.4,True
800,5.4,False
324,5.4,False
209,5.4,True
665,5.4,False
321,5.4,False
967,5.4,False
587,5.4,False
925,5.4,False
498,5.4,False
887,5.4,False
261,5.4,False
266,5.4,True
831,5.4,False
690,5.4,False
825,5.4,False
568,5.4,True
520,5.4,True
139,5.4,True
597,5.4,False
114,5.4,False
357,5.4,False
245,5.4,True
647,5.4,False
989,5.4,True
311,5.4,True
431,5.4,True
771,5.4,True
68,5.4,False
202,5.4,False
727,5.4,False
956,5.4,False
529,5.4,False
276,5.4,True
400,5.4,False
238,5.4,False
210,5.4,False
877,5.4,False
735,5.4,True
788,5.4,False
379,5.4,False
615,5.4,False
795,5.4,False
888,5.4,False
81,5.4,False
193,5.4,False
616,5.4,True
496,5.4,False
309,5.4,False
226,5.4,True
878,5.4,True
439,5.4,True
93,5.4,False
964,5.4,False
89,5.4,False
337,5.4,True
214,5.4,True
476,5.4,False
872,5.4,True
767,5.4,False
653,5.4,False
643,5.4,False
359,5.4,False
937,5.4,True
769,5.4,True
850,5.4,True
316,5.4,True
94,5.4,True
126,5.2,False
490,5.2,False
997,5.2,True
971,5.2,False
688,5.2,True
331,5.2,False
681,5.2,False
257,5.2,False
201,5.2,True
534,5.2,False
696,5.2,True
723,5.2,False
310,5.2,False
116,5.2,False
734,5.2,True
235,5.2,True
167,5.2,True
39,5.2,False
495,5.2,False
548,5.2,True
515,5.2,True
164,5.2,False
977,5.2,False
847,5.2,False
233,5.2,False
457,5.2,True
991,5.2,False
315,5.2,False
939,5.2,True
445,5.2,False
607,5.2,True
325,5.2,False
80,5.2,True
800,5.2,True
324,5.2,False
209,5.2,True
665,5.2,False
321,5.2,True
967,5.2,True
587,5.2,False
925,5.2,False
498,5.2,True
887,5.2,True
261,5.2,False
266,5.2,True
831,5.2,False
690,5.2,False
825,5.2,False
568,5.2,False
520,5.2,True
139,5.2,False
597,5.2,False
114,5.2,False
357,5.2,False
245,5.2,True
647,5.2,False
989,5.2,False
311,5.2,True
431,5.2,True
771,5.2,True
68,5.2,True
202,5.2,True
727,5.2,True
956,5.2,False
529,5.2,False
276,5.2,True
400,5.2,False
238,5.2,False
210,5.2,False
877,5.2,True
735,5.2,False
788,5.2,False
379,5.2,False
615,5.2,False
795,5.2,False
888,5.2,False
81,5.2,True
193,5.2,False
616,5.2,True
496,5.2,False
309,5.2,False
226,5.2,False
878,5.2,False
439,5.2,True
93,5.2,True
964,5.2,False
89,5.2,False
337,5.2,True
214,5.2,True
476,5.2,True
872,5.2,False
767,5.2,False
653,5.2,False
643,5.2,True
359,5.2,False
937,5.2,True
769,5.2,False
850,5.2,True
316,5.2,False
94,5.2,True
126,5.0,True
490,5.0,False
997,5.0,True
971,5.0,False
688,5.0,False
331,5.0,False
681,5.0,False
257,5.0,False
201,5.0,False
534,5.0,True
696,5.0,True
723,5.0,False
310,5.0,True
116,5.0,True
734,5.0,False
235,5.0,False
167,5.0,False
39,5.0,False
495,5.0,False
548,5.0,True
515,5.0,True
164,5.0,False
977,5.0,False
847,5.0,True
233,5.0,False
457,5.0,True
991,5.0,False
315,5.0,False
939,5.0,True
445,5.0,True
607,5.0,False
325,5.0,False
80,5.0,False
800,5.0,True
324,5.0,False
209,5.0,True
665,5.0,True
321,5.0,False
967,5.0,True
587,5.0,False
925,5.0,False
498,5.0,False
887,5.0,False
261,5.0,False
266,5.0,True
831,5.0,False
690,5.0,True
825,5.0,False
568,5.0,False
520,5.0,True
139,5.0,False
597,5.0,True
114,5.0,False
357,5.0,False
245,5.0,False
647,5.0,True
989,5.0,True
311,5.0,False
431,5.0,True
771,5.0,False
68,5.0,True
202,5.0,True
727,5.0,False
956,5.0,True
529,5.0,False
276,5.0,False
400,5.0,False
238,5.0,False
210,5.0,False
877,5.0,True
735,5.0,False
788,5.0,True
379,5.0,True
615,5.0,False
795,5.0,True
888,5.0,False
81,5.0,False
193,5.0,False
616,5.0,False
496,5.0,True
309,5.0,False
226,5.0,True
878,5.0,False
439,5.0,True
93,5.0,True
964,5.0,False
89,5.0,True
337,5.0,True
214,5.0,True
476,5.0,True
872,5.0,False
767,5.0,False
653,5.0,False
643,5.0,True
359,5.0,False
937,5.0,True
769,5.0,False
850,5.0,False
316,5.0,True
94,5.0,True
